subj_id;trial;block;stim;true_cat;cat0_is_right_key;color_presentation_order;feature_presentation_order;response;time;time_pressure_cond;time_pressure_in_ms
7;164;training;213;0;0;201;210;0;3553;True;NA
7;165;training;122;1;0;201;210;1;2045;True;NA
7;166;training;212;1;0;201;210;1;6245;True;NA
7;167;training;112;1;0;201;210;1;2645;True;NA
7;168;training;123;1;0;201;210;0;1144;True;NA
7;169;training;113;0;0;201;210;0;1737;True;NA
7;170;training;222;0;0;201;210;0;1650;True;NA
7;171;training;112;1;0;201;210;1;1829;True;NA
7;172;training;122;1;0;201;210;1;2735;True;NA
7;173;training;213;0;0;201;210;0;1427;True;NA
7;174;training;212;1;0;201;210;1;2098;True;NA
7;175;training;223;0;0;201;210;0;1133;True;NA
7;176;training;123;1;0;201;210;0;3665;True;NA
7;177;training;223;0;0;201;210;0;2997;True;NA
7;178;training;222;0;0;201;210;0;1242;True;NA
7;179;training;212;1;0;201;210;1;1437;True;NA
7;180;training;123;1;0;201;210;0;2255;True;NA
7;181;training;113;0;0;201;210;1;810;True;NA
7;182;training;213;0;0;201;210;0;4186;True;NA
7;183;training;112;1;0;201;210;1;3501;True;NA
7;184;training;122;1;0;201;210;0;1415;True;NA
7;185;training;213;0;0;201;210;0;1555;True;NA
7;186;training;223;0;0;201;210;0;7649;True;NA
7;187;training;122;1;0;201;210;1;2948;True;NA
7;188;training;123;1;0;201;210;0;1882;True;NA
7;189;training;112;1;0;201;210;1;1102;True;NA
7;190;training;113;0;0;201;210;0;1270;True;NA
7;191;training;212;1;0;201;210;1;3064;True;NA
7;192;training;222;0;0;201;210;0;1338;True;NA
7;193;training;213;0;0;201;210;0;1134;True;NA
7;194;training;113;0;0;201;210;0;1346;True;NA
7;195;training;123;1;0;201;210;1;2104;True;NA
7;196;training;222;0;0;201;210;0;833;True;NA
7;197;training;212;1;0;201;210;1;4421;True;NA
7;198;training;223;0;0;201;210;0;5055;True;NA
7;199;training;112;1;0;201;210;1;1752;True;NA
7;200;training;122;1;0;201;210;0;6490;True;NA
7;201;training;222;0;0;201;210;0;1156;True;NA
7;202;training;112;1;0;201;210;1;1097;True;NA
7;203;training;123;1;0;201;210;0;1123;True;NA
7;204;training;113;0;0;201;210;1;6087;True;NA
7;205;training;122;1;0;201;210;1;1643;True;NA
7;206;training;212;1;0;201;210;0;3254;True;NA
7;207;training;213;0;0;201;210;0;1022;True;NA
7;208;training;223;0;0;201;210;0;1465;True;NA
7;209;training;212;1;0;201;210;1;1137;True;NA
7;210;training;213;0;0;201;210;0;1017;True;NA
7;211;training;222;0;0;201;210;0;910;True;NA
7;212;training;113;0;0;201;210;0;1018;True;NA
7;213;training;123;1;0;201;210;0;3142;True;NA
7;214;training;122;1;0;201;210;0;3581;True;NA
7;215;training;223;0;0;201;210;0;1189;True;NA
7;216;training;112;1;0;201;210;1;1464;True;NA
7;217;training;212;1;0;201;210;1;1808;True;NA
7;218;training;222;0;0;201;210;0;978;True;NA
7;219;training;213;0;0;201;210;0;2563;True;NA
7;220;training;122;1;0;201;210;0;2011;True;NA
7;221;training;113;0;0;201;210;0;3602;True;NA
7;222;training;123;1;0;201;210;0;1225;True;NA
7;223;training;223;0;0;201;210;0;1581;True;NA
7;224;training;112;1;0;201;210;1;821;True;NA
7;225;training;122;1;0;201;210;1;1216;True;NA
7;226;training;113;0;0;201;210;0;817;True;NA
7;227;training;223;0;0;201;210;0;879;True;NA
7;228;training;213;0;0;201;210;0;821;True;NA
7;229;training;112;1;0;201;210;1;962;True;NA
7;230;training;123;1;0;201;210;0;1631;True;NA
7;231;training;212;1;0;201;210;1;1261;True;NA
7;232;training;222;0;0;201;210;0;1530;True;NA
7;233;training;222;0;0;201;210;0;1659;True;NA
7;234;training;223;0;0;201;210;0;1600;True;NA
7;235;training;123;1;0;201;210;0;5823;True;NA
7;236;training;113;0;0;201;210;1;789;True;NA
7;237;training;213;0;0;201;210;1;1602;True;NA
7;238;training;212;1;0;201;210;1;2237;True;NA
7;239;training;122;1;0;201;210;1;1164;True;NA
7;240;training;112;1;0;201;210;0;1278;True;NA
7;241;training;113;0;0;201;210;0;755;True;NA
7;242;training;223;0;0;201;210;0;1166;True;NA
7;243;training;123;1;0;201;210;1;2104;True;NA
7;244;training;122;1;0;201;210;1;1587;True;NA
7;245;training;112;1;0;201;210;1;1791;True;NA
7;246;training;222;0;0;201;210;0;917;True;NA
7;247;training;212;1;0;201;210;0;4879;True;NA
7;248;training;213;0;0;201;210;0;1084;True;NA
7;249;training;122;1;0;201;210;1;1724;True;NA
7;250;training;222;0;0;201;210;0;1509;True;NA
7;251;training;223;0;0;201;210;0;1071;True;NA
7;252;training;113;0;0;201;210;0;1880;True;NA
7;253;training;213;0;0;201;210;0;2685;True;NA
7;254;training;123;1;0;201;210;1;1995;True;NA
7;255;training;112;1;0;201;210;1;1036;True;NA
7;256;training;212;1;0;201;210;1;1779;True;NA
7;257;training;113;0;0;201;210;0;959;True;NA
7;258;training;123;1;0;201;210;0;2576;True;NA
7;259;training;222;0;0;201;210;0;1273;True;NA
7;260;training;122;1;0;201;210;1;2235;True;NA
7;261;training;213;0;0;201;210;0;1591;True;NA
7;262;training;212;1;0;201;210;1;2268;True;NA
7;263;training;223;0;0;201;210;0;1470;True;NA
7;264;training;112;1;0;201;210;1;1488;True;NA
7;265;training;122;1;0;201;210;1;4319;True;NA
7;266;training;213;0;0;201;210;0;1581;True;NA
7;267;training;123;1;0;201;210;1;2539;True;NA
7;268;training;222;0;0;201;210;0;1212;True;NA
7;269;training;113;0;0;201;210;0;1083;True;NA
7;270;training;212;1;0;201;210;1;8379;True;NA
7;271;training;112;1;0;201;210;1;3493;True;NA
7;272;training;223;0;0;201;210;0;1273;True;NA
7;273;training;222;0;0;201;210;0;1075;True;NA
7;274;training;113;0;0;201;210;0;1084;True;NA
7;275;training;223;0;0;201;210;0;1156;True;NA
7;276;training;213;0;0;201;210;0;2785;True;NA
7;277;training;123;1;0;201;210;1;975;True;NA
7;278;training;212;1;0;201;210;1;4593;True;NA
7;279;training;122;1;0;201;210;1;1272;True;NA
7;280;training;112;1;0;201;210;1;1708;True;NA
7;281;training;223;0;0;201;210;0;944;True;NA
7;282;training;213;0;0;201;210;0;5283;True;NA
7;283;familiarization;113;0;0;201;210;NA;NA;True;760.0
7;284;familiarization;223;0;0;201;210;NA;NA;True;760.0
7;285;familiarization;112;1;0;201;210;1;634;True;760.0
7;286;familiarization;123;1;0;201;210;0;629;True;760.0
7;287;familiarization;212;1;0;201;210;NA;NA;True;760.0
7;288;familiarization;222;0;0;201;210;NA;NA;True;760.0
7;289;familiarization;213;0;0;201;210;0;672;True;760.0
7;290;familiarization;122;1;0;201;210;1;544;True;760.0
7;291;familiarization;222;0;0;201;210;0;531;True;760.0
7;292;familiarization;113;0;0;201;210;0;742;True;760.0
7;293;familiarization;112;1;0;201;210;0;702;True;760.0
7;294;familiarization;212;1;0;201;210;1;483;True;760.0
7;295;familiarization;123;1;0;201;210;0;439;True;760.0
7;296;familiarization;213;0;0;201;210;0;529;True;760.0
7;297;familiarization;122;1;0;201;210;0;478;True;760.0
7;298;familiarization;223;0;0;201;210;0;536;True;760.0
7;299;familiarization;212;1;0;201;210;1;579;True;760.0
7;300;familiarization;222;0;0;201;210;0;491;True;760.0
7;301;familiarization;122;1;0;201;210;0;419;True;760.0
7;302;familiarization;213;0;0;201;210;0;463;True;760.0
7;303;familiarization;113;0;0;201;210;0;487;True;760.0
7;304;familiarization;123;1;0;201;210;0;544;True;760.0
7;305;familiarization;223;0;0;201;210;0;532;True;760.0
7;306;familiarization;112;1;0;201;210;1;472;True;760.0
7;307;familiarization;222;0;0;201;210;0;450;True;760.0
7;308;familiarization;213;0;0;201;210;1;328;True;760.0
7;309;familiarization;122;1;0;201;210;0;272;True;760.0
7;310;familiarization;212;1;0;201;210;NA;NA;True;760.0
7;311;familiarization;112;1;0;201;210;0;555;True;760.0
7;312;familiarization;123;1;0;201;210;0;603;True;760.0
7;313;familiarization;113;0;0;201;210;1;416;True;760.0
7;314;familiarization;223;0;0;201;210;0;340;True;760.0
7;315;test;113;NA;0;201;210;NA;NA;True;760.0
7;316;test;342;NA;0;201;210;1;563;True;760.0
7;317;test;114;NA;0;201;210;0;367;True;760.0
7;318;test;212;NA;0;201;210;NA;NA;True;760.0
7;319;test;211;NA;0;201;210;0;652;True;760.0
7;320;test;332;NA;0;201;210;0;502;True;760.0
7;321;test;123;NA;0;201;210;0;494;True;760.0
7;322;test;222;NA;0;201;210;1;478;True;760.0
7;323;test;442;NA;0;201;210;1;678;True;760.0
7;324;test;432;NA;0;201;210;1;522;True;760.0
7;325;test;332;NA;0;201;210;0;312;True;760.0
7;326;test;211;NA;0;201;210;NA;NA;True;760.0
7;327;test;212;NA;0;201;210;0;479;True;760.0
7;328;test;342;NA;0;201;210;NA;NA;True;760.0
7;329;test;113;NA;0;201;210;0;564;True;760.0
7;330;test;432;NA;0;201;210;1;518;True;760.0
7;331;test;442;NA;0;201;210;1;443;True;760.0
7;332;test;114;NA;0;201;210;0;412;True;760.0
7;333;test;222;NA;0;201;210;1;343;True;760.0
7;334;test;123;NA;0;201;210;0;525;True;760.0
7;335;test;212;NA;0;201;210;0;500;True;760.0
7;336;test;222;NA;0;201;210;0;553;True;760.0
7;337;test;123;NA;0;201;210;0;577;True;760.0
7;338;test;113;NA;0;201;210;0;418;True;760.0
7;339;test;114;NA;0;201;210;0;573;True;760.0
7;340;test;432;NA;0;201;210;1;558;True;760.0
7;341;test;342;NA;0;201;210;0;321;True;760.0
7;342;test;332;NA;0;201;210;0;438;True;760.0
7;343;test;211;NA;0;201;210;NA;NA;True;760.0
7;344;test;442;NA;0;201;210;1;648;True;760.0
7;345;test;211;NA;0;201;210;0;557;True;760.0
7;346;test;332;NA;0;201;210;NA;NA;True;760.0
7;347;test;123;NA;0;201;210;0;753;True;760.0
7;348;test;212;NA;0;201;210;0;409;True;760.0
7;349;test;114;NA;0;201;210;0;488;True;760.0
7;350;test;442;NA;0;201;210;1;569;True;760.0
7;351;test;432;NA;0;201;210;1;483;True;760.0
7;352;test;113;NA;0;201;210;0;446;True;760.0
7;353;test;342;NA;0;201;210;1;564;True;760.0
7;354;test;222;NA;0;201;210;0;483;True;760.0
7;355;test;442;NA;0;201;210;NA;NA;True;760.0
7;356;test;332;NA;0;201;210;1;691;True;760.0
7;357;test;123;NA;0;201;210;1;249;True;760.0
7;358;test;212;NA;0;201;210;NA;NA;True;760.0
7;359;test;114;NA;0;201;210;NA;NA;True;760.0
7;360;test;342;NA;0;201;210;1;584;True;760.0
7;361;test;211;NA;0;201;210;0;616;True;760.0
7;362;test;113;NA;0;201;210;0;503;True;760.0
7;363;test;222;NA;0;201;210;1;457;True;760.0
7;364;test;432;NA;0;201;210;NA;NA;True;760.0
7;365;test;211;NA;0;201;210;NA;NA;True;760.0
7;366;test;114;NA;0;201;210;0;582;True;760.0
7;367;test;212;NA;0;201;210;0;493;True;760.0
7;368;test;222;NA;0;201;210;1;526;True;760.0
7;369;test;332;NA;0;201;210;1;576;True;760.0
7;370;test;113;NA;0;201;210;0;459;True;760.0
7;371;test;432;NA;0;201;210;1;561;True;760.0
7;372;test;342;NA;0;201;210;1;606;True;760.0
7;373;test;442;NA;0;201;210;1;481;True;760.0
7;374;test;123;NA;0;201;210;0;512;True;760.0
7;375;test;332;NA;0;201;210;1;713;True;760.0
7;376;test;123;NA;0;201;210;0;539;True;760.0
7;377;test;211;NA;0;201;210;NA;NA;True;760.0
7;378;test;212;NA;0;201;210;1;665;True;760.0
7;379;test;222;NA;0;201;210;0;609;True;760.0
7;380;test;113;NA;0;201;210;0;684;True;760.0
7;381;test;342;NA;0;201;210;1;437;True;760.0
7;382;test;432;NA;0;201;210;1;442;True;760.0
7;383;test;114;NA;0;201;210;0;429;True;760.0
7;384;test;442;NA;0;201;210;1;392;True;760.0
7;385;test;114;NA;0;201;210;0;430;True;760.0
7;386;test;222;NA;0;201;210;1;518;True;760.0
7;387;test;113;NA;0;201;210;NA;NA;True;760.0
7;388;test;432;NA;0;201;210;NA;NA;True;760.0
7;389;test;212;NA;0;201;210;NA;NA;True;760.0
7;390;test;211;NA;0;201;210;1;669;True;760.0
7;391;test;442;NA;0;201;210;1;563;True;760.0
7;392;test;342;NA;0;201;210;1;681;True;760.0
7;393;test;332;NA;0;201;210;1;460;True;760.0
7;394;test;123;NA;0;201;210;0;543;True;760.0
7;395;test;342;NA;0;201;210;1;662;True;760.0
7;396;test;211;NA;0;201;210;NA;NA;True;760.0
7;397;test;332;NA;0;201;210;1;340;True;760.0
7;398;test;123;NA;0;201;210;NA;NA;True;760.0
7;399;test;113;NA;0;201;210;0;563;True;760.0
7;400;test;222;NA;0;201;210;1;548;True;760.0
7;401;test;442;NA;0;201;210;1;519;True;760.0
7;402;test;212;NA;0;201;210;0;530;True;760.0
7;403;test;114;NA;0;201;210;0;496;True;760.0
7;404;test;432;NA;0;201;210;1;572;True;760.0
7;405;test;113;NA;0;201;210;0;511;True;760.0
7;406;test;442;NA;0;201;210;1;555;True;760.0
7;407;test;342;NA;0;201;210;1;577;True;760.0
7;408;test;123;NA;0;201;210;0;502;True;760.0
7;409;test;222;NA;0;201;210;NA;NA;True;760.0
7;410;test;212;NA;0;201;210;NA;NA;True;760.0
7;411;test;332;NA;0;201;210;0;488;True;760.0
7;412;test;114;NA;0;201;210;0;589;True;760.0
7;413;test;211;NA;0;201;210;1;527;True;760.0
7;414;test;432;NA;0;201;210;1;740;True;760.0
7;415;test;432;NA;0;201;210;1;530;True;760.0
7;416;test;332;NA;0;201;210;1;626;True;760.0
7;417;test;114;NA;0;201;210;0;592;True;760.0
7;418;test;211;NA;0;201;210;NA;NA;True;760.0
7;419;test;222;NA;0;201;210;NA;NA;True;760.0
7;420;test;123;NA;0;201;210;NA;NA;True;760.0
7;421;test;113;NA;0;201;210;1;700;True;760.0
7;422;test;342;NA;0;201;210;NA;NA;True;760.0
7;423;test;212;NA;0;201;210;0;660;True;760.0
7;424;test;442;NA;0;201;210;1;645;True;760.0
7;425;test;212;NA;0;201;210;NA;NA;True;760.0
7;426;test;442;NA;0;201;210;1;695;True;760.0
7;427;test;123;NA;0;201;210;NA;NA;True;760.0
7;428;test;222;NA;0;201;210;NA;NA;True;760.0
7;429;test;113;NA;0;201;210;NA;NA;True;760.0
7;430;test;114;NA;0;201;210;NA;NA;True;760.0
7;431;test;211;NA;0;201;210;1;541;True;760.0
7;432;test;342;NA;0;201;210;1;502;True;760.0
7;433;test;332;NA;0;201;210;1;682;True;760.0
7;434;test;432;NA;0;201;210;NA;NA;True;760.0
7;435;test;332;NA;0;201;210;0;492;True;760.0
7;436;test;114;NA;0;201;210;0;633;True;760.0
7;437;test;432;NA;0;201;210;1;711;True;760.0
7;438;test;342;NA;0;201;210;NA;NA;True;760.0
7;439;test;222;NA;0;201;210;NA;NA;True;760.0
7;440;test;212;NA;0;201;210;1;736;True;760.0
7;441;test;123;NA;0;201;210;0;648;True;760.0
7;442;test;113;NA;0;201;210;0;428;True;760.0
7;443;test;211;NA;0;201;210;1;495;True;760.0
7;444;test;442;NA;0;201;210;1;510;True;760.0
7;445;test;212;NA;0;201;210;NA;NA;True;760.0
7;446;test;432;NA;0;201;210;1;738;True;760.0
7;447;test;222;NA;0;201;210;1;658;True;760.0
7;448;test;123;NA;0;201;210;0;565;True;760.0
7;449;test;442;NA;0;201;210;1;607;True;760.0
7;450;test;113;NA;0;201;210;1;517;True;760.0
7;451;test;332;NA;0;201;210;1;721;True;760.0
7;452;test;114;NA;0;201;210;1;655;True;760.0
7;453;test;342;NA;0;201;210;1;726;True;760.0
7;454;test;211;NA;0;201;210;NA;NA;True;760.0
